id,root,quality,quality_label,formula,level,category,shape_name,fret_code,frets,string_set,inversion,triad_inversion,priority,max_fret,fret_span_excluding_open,notes_sharp,intervals,related_suspended_ids
D#_dominant7_compact_seventh_position_seventh_6-5-4-3_5-1-3-b7_6-6-5-6-x-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-1-3-b7,6-6-5-6-x-x,"[6, 6, 5, 6, null, null]",6-5-4-3,second_inversion,,80,6,1,A# D# G C# None None,5 1 3 b7 None None,{}
D#_dominant7_compact_seventh_position_seventh_5-4-3-2_1-3-5-b7_x-6-5-3-2-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-3-5-b7,x-6-5-3-2-x,"[null, 6, 5, 3, 2, null]",5-4-3-2,root_position,,80,6,4,None D# G A# C# None,None 1 3 5 b7 None,{}
D#_dominant7_compact_seventh_position_seventh_4-3-2-1_3-b7-1-5_x-x-5-6-4-6,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_3-b7-1-5,x-x-5-6-4-6,"[null, null, 5, 6, 4, 6]",4-3-2-1,first_inversion_or_suspended_bass,,80,6,2,None None G C# D# A#,None None 3 b7 1 5,{}
D#_dominant7_compact_seventh_position_seventh_6-5-4-3_5-b7-3-1_6-4-5-8-x-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-b7-3-1,6-4-5-8-x-x,"[6, 4, 5, 8, null, null]",6-5-4-3,second_inversion,,80,8,4,A# C# G D# None None,5 b7 3 1 None None,{}
D#_dominant7_compact_seventh_position_seventh_5-4-3-2_b7-5-1-3_x-4-8-8-8-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-5-1-3,x-4-8-8-8-x,"[null, 4, 8, 8, 8, null]",5-4-3-2,seventh_in_bass,,80,8,4,None C# A# D# G None,None b7 5 1 3 None,{}
D#_dominant7_compact_seventh_position_seventh_5-4-3-2_1-5-b7-3_x-6-8-6-8-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-5-b7-3,x-6-8-6-8-x,"[null, 6, 8, 6, 8, null]",5-4-3-2,root_position,,80,8,2,None D# A# C# G None,None 1 5 b7 3 None,{}
D#_dominant7_compact_seventh_position_seventh_4-3-2-1_5-1-3-b7_x-x-8-8-8-9,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-1-3-b7,x-x-8-8-8-9,"[null, null, 8, 8, 8, 9]",4-3-2-1,second_inversion,,80,9,1,None None A# D# G C#,None None 5 1 3 b7,{}
D#_dominant7_compact_seventh_position_seventh_6-5-4-3_b7-3-5-1_9-10-8-8-x-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-3-5-1,9-10-8-8-x-x,"[9, 10, 8, 8, null, null]",6-5-4-3,seventh_in_bass,,80,10,2,C# G A# D# None None,b7 3 5 1 None None,{}
D#_dominant7_compact_seventh_position_seventh_5-4-3-2_3-b7-1-5_x-10-11-8-11-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_3-b7-1-5,x-10-11-8-11-x,"[null, 10, 11, 8, 11, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,11,3,None G C# D# A# None,None 3 b7 1 5 None,{}
D#_dominant7_compact_seventh_position_seventh_4-3-2-1_b7-3-5-1_x-x-11-12-11-11,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-3-5-1,x-x-11-12-11-11,"[null, null, 11, 12, 11, 11]",4-3-2-1,seventh_in_bass,,80,12,1,None None C# G A# D#,None None b7 3 5 1,{}
D#_dominant7_compact_seventh_position_seventh_6-5-4-3_1-5-b7-3_11-13-11-12-x-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-5-b7-3,11-13-11-12-x-x,"[11, 13, 11, 12, null, null]",6-5-4-3,root_position,,80,13,2,D# A# C# G None None,1 5 b7 3 None None,{}
D#_dominant7_compact_seventh_position_seventh_6-5-4-3_b7-5-1-3_9-13-13-12-x-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-5-1-3,9-13-13-12-x-x,"[9, 13, 13, 12, null, null]",6-5-4-3,seventh_in_bass,,80,13,4,C# A# D# G None None,b7 5 1 3 None None,{}
D#_dominant7_compact_seventh_position_seventh_4-3-2-1_1-3-5-b7_x-x-13-12-11-9,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-3-5-b7,x-x-13-12-11-9,"[null, null, 13, 12, 11, 9]",4-3-2-1,root_position,,80,13,4,None None D# G A# C#,None None 1 3 5 b7,{}
D#_dominant7_compact_seventh_position_seventh_5-4-3-2_5-1-3-b7_x-13-13-12-14-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_5-1-3-b7,x-13-13-12-14-x,"[null, 13, 13, 12, 14, null]",5-4-3-2,second_inversion,,80,14,2,None A# D# G C# None,None 5 1 3 b7 None,{}
D#_dominant7_compact_seventh_position_seventh_4-3-2-1_1-5-b7-3_x-x-13-15-14-15,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-5-b7-3,x-x-13-15-14-15,"[null, null, 13, 15, 14, 15]",4-3-2-1,root_position,,80,15,2,None None D# A# C# G,None None 1 5 b7 3,{}
D#_dominant7_compact_seventh_position_seventh_6-5-4-3_3-b7-1-5_15-16-13-15-x-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_3-b7-1-5,15-16-13-15-x-x,"[15, 16, 13, 15, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,16,3,G C# D# A# None None,3 b7 1 5 None None,{}
D#_dominant7_compact_seventh_position_seventh_5-4-3-2_b7-3-5-1_x-16-17-15-16-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-3-5-1,x-16-17-15-16-x,"[null, 16, 17, 15, 16, null]",5-4-3-2,seventh_in_bass,,80,17,2,None C# G A# D# None,None b7 3 5 1 None,{}
D#_dominant7_compact_seventh_position_seventh_6-5-4-3_5-1-3-b7_18-18-17-18-x-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-1-3-b7,18-18-17-18-x-x,"[18, 18, 17, 18, null, null]",6-5-4-3,second_inversion,,80,18,1,A# D# G C# None None,5 1 3 b7 None None,{}
D#_dominant7_compact_seventh_position_seventh_5-4-3-2_1-3-5-b7_x-18-17-15-14-x,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-3-5-b7,x-18-17-15-14-x,"[null, 18, 17, 15, 14, null]",5-4-3-2,root_position,,80,18,4,None D# G A# C# None,None 1 3 5 b7 None,{}
D#_dominant7_compact_seventh_position_seventh_4-3-2-1_3-b7-1-5_x-x-17-18-16-18,D#,dominant7,7,1 3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_3-b7-1-5,x-x-17-18-16-18,"[null, null, 17, 18, 16, 18]",4-3-2-1,first_inversion_or_suspended_bass,,80,18,2,None None G C# D# A#,None None 3 b7 1 5,{}
D#_half_diminished7_movable_diminished_A_root_m7b5_x-6-7-6-7-x,D#,half_diminished7,m7b5,1 b3 b5 b7,intermediate_core,movable_diminished,A_root_m7b5,x-6-7-6-7-x,"[null, 6, 7, 6, 7, null]",,root_position,,45,7,1,None D# A C# F# None,None 1 b5 b7 b3 None,{}
D#_half_diminished7_movable_diminished_E_root_m7b5_11-x-11-11-10-x,D#,half_diminished7,m7b5,1 b3 b5 b7,intermediate_core,movable_diminished,E_root_m7b5,11-x-11-11-10-x,"[11, null, 11, 11, 10, null]",,root_position,,45,11,1,D# None C# F# A None,1 None b7 b3 b5 None,{}
D#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b5-b7-b3_x-x-1-2-2-2,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b5-b7-b3,x-x-1-2-2-2,"[null, null, 1, 2, 2, 2]",4-3-2-1,root_position,,80,2,1,None None D# A C# F#,None None 1 b5 b7 b3,{}
D#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b3-b7-1-b5_2-4-1-2-x-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b3-b7-1-b5,2-4-1-2-x-x,"[2, 4, 1, 2, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,4,3,F# C# D# A None None,b3 b7 1 b5 None None,{}
D#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b7-b3-b5-1_x-4-4-2-4-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b3-b5-1,x-4-4-2-4-x,"[null, 4, 4, 2, 4, null]",5-4-3-2,seventh_in_bass,,80,4,2,None C# F# A D# None,None b7 b3 b5 1 None,{}
D#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-1-b3-b7_5-6-4-6-x-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-1-b3-b7,5-6-4-6-x-x,"[5, 6, 4, 6, null, null]",6-5-4-3,second_inversion,,80,6,2,A D# F# C# None None,b5 1 b3 b7 None None,{}
D#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_1-b3-b5-b7_x-6-4-2-2-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-b3-b5-b7,x-6-4-2-2-x,"[null, 6, 4, 2, 2, null]",5-4-3-2,root_position,,80,6,4,None D# F# A C# None,None 1 b3 b5 b7 None,{}
D#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b3-b7-1-b5_x-x-4-6-4-5,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-b7-1-b5,x-x-4-6-4-5,"[null, null, 4, 6, 4, 5]",4-3-2-1,first_inversion_or_suspended_bass,,80,6,2,None None F# C# D# A,None None b3 b7 1 b5,{}
D#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-b7-b3-1_5-4-4-8-x-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-b7-b3-1,5-4-4-8-x-x,"[5, 4, 4, 8, null, null]",6-5-4-3,second_inversion,,80,8,4,A C# F# D# None None,b5 b7 b3 1 None None,{}
D#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b7-b5-1-b3_x-4-7-8-7-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b5-1-b3,x-4-7-8-7-x,"[null, 4, 7, 8, 7, null]",5-4-3-2,seventh_in_bass,,80,8,4,None C# A D# F# None,None b7 b5 1 b3 None,{}
D#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b7-b3-b5-1_9-9-7-8-x-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b3-b5-1,9-9-7-8-x-x,"[9, 9, 7, 8, null, null]",6-5-4-3,seventh_in_bass,,80,9,2,C# F# A D# None None,b7 b3 b5 1 None None,{}
D#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b5-1-b3-b7_x-x-7-8-7-9,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b5-1-b3-b7,x-x-7-8-7-9,"[null, null, 7, 8, 7, 9]",4-3-2-1,second_inversion,,80,9,2,None None A D# F# C#,None None b5 1 b3 b7,{}
D#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b3-b7-1-b5_x-9-11-8-10-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-b7-1-b5,x-9-11-8-10-x,"[null, 9, 11, 8, 10, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,11,3,None F# C# D# A None,None b3 b7 1 b5 None,{}
D#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b7-b3-b5-1_x-x-11-11-10-11,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-b3-b5-1,x-x-11-11-10-11,"[null, null, 11, 11, 10, 11]",4-3-2-1,seventh_in_bass,,80,11,1,None None C# F# A D#,None None b7 b3 b5 1,{}
D#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_1-b5-b7-b3_11-12-11-11-x-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-b5-b7-b3,11-12-11-11-x-x,"[11, 12, 11, 11, null, null]",6-5-4-3,root_position,,80,12,1,D# A C# F# None None,1 b5 b7 b3 None None,{}
D#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b7-b5-1-b3_9-12-13-11-x-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b5-1-b3,9-12-13-11-x-x,"[9, 12, 13, 11, null, null]",6-5-4-3,seventh_in_bass,,80,13,4,C# A D# F# None None,b7 b5 1 b3 None None,{}
D#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b3-b5-b7_x-x-13-11-10-9,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b3-b5-b7,x-x-13-11-10-9,"[null, null, 13, 11, 10, 9]",4-3-2-1,root_position,,80,13,4,None None D# F# A C#,None None 1 b3 b5 b7,{}
D#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b5-1-b3-b7_x-12-13-11-14-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b5-1-b3-b7,x-12-13-11-14-x,"[null, 12, 13, 11, 14, null]",5-4-3-2,second_inversion,,80,14,3,None A D# F# C# None,None b5 1 b3 b7 None,{}
D#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b5-b7-b3_x-x-13-14-14-14,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b5-b7-b3,x-x-13-14-14-14,"[null, null, 13, 14, 14, 14]",4-3-2-1,root_position,,80,14,1,None None D# A C# F#,None None 1 b5 b7 b3,{}
D#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b3-b7-1-b5_14-16-13-14-x-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b3-b7-1-b5,14-16-13-14-x-x,"[14, 16, 13, 14, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,16,3,F# C# D# A None None,b3 b7 1 b5 None None,{}
D#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b7-b3-b5-1_x-16-16-14-16-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b3-b5-1,x-16-16-14-16-x,"[null, 16, 16, 14, 16, null]",5-4-3-2,seventh_in_bass,,80,16,2,None C# F# A D# None,None b7 b3 b5 1 None,{}
D#_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-1-b3-b7_17-18-16-18-x-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-1-b3-b7,17-18-16-18-x-x,"[17, 18, 16, 18, null, null]",6-5-4-3,second_inversion,,80,18,2,A D# F# C# None None,b5 1 b3 b7 None None,{}
D#_half_diminished7_compact_seventh_position_seventh_5-4-3-2_1-b3-b5-b7_x-18-16-14-14-x,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-b3-b5-b7,x-18-16-14-14-x,"[null, 18, 16, 14, 14, null]",5-4-3-2,root_position,,80,18,4,None D# F# A C# None,None 1 b3 b5 b7 None,{}
D#_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b3-b7-1-b5_x-x-16-18-16-17,D#,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-b7-1-b5,x-x-16-18-16-17,"[null, null, 16, 18, 16, 17]",4-3-2-1,first_inversion_or_suspended_bass,,80,18,2,None None F# C# D# A,None None b3 b7 1 b5,{}
D#_m7_caged_seventh_D_shape_m7_x-x-1-3-2-2,D#,m7,m7,1 b3 5 b7,intermediate_core,caged_seventh,D_shape_m7,x-x-1-3-2-2,"[null, null, 1, 3, 2, 2]",,root_position,,35,3,2,None None D# A# C# F#,None None 1 5 b7 b3,{}
D#_m7_caged_seventh_A_shape_m7_x-6-8-6-7-6,D#,m7,m7,1 b3 5 b7,intermediate_core,caged_seventh,A_shape_m7,x-6-8-6-7-6,"[null, 6, 8, 6, 7, 6]",,root_position,,35,8,2,None D# A# C# F# A#,None 1 5 b7 b3 5,{}
D#_m7_caged_seventh_E_shape_m7_11-13-11-11-11-11,D#,m7,m7,1 b3 5 b7,intermediate_core,caged_seventh,E_shape_m7,11-13-11-11-11-11,"[11, 13, 11, 11, 11, 11]",,root_position,,35,13,2,D# A# C# F# A# D#,1 5 b7 b3 5 1,{}
D#_m7_compact_seventh_position_seventh_6-5-4-3_b3-b7-1-5_2-4-1-3-x-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b3-b7-1-5,2-4-1-3-x-x,"[2, 4, 1, 3, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,4,3,F# C# D# A# None None,b3 b7 1 5 None None,{}
D#_m7_compact_seventh_position_seventh_5-4-3-2_b7-b3-5-1_x-4-4-3-4-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b3-5-1,x-4-4-3-4-x,"[null, 4, 4, 3, 4, null]",5-4-3-2,seventh_in_bass,,80,4,1,None C# F# A# D# None,None b7 b3 5 1 None,{}
D#_m7_compact_seventh_position_seventh_6-5-4-3_5-1-b3-b7_6-6-4-6-x-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-1-b3-b7,6-6-4-6-x-x,"[6, 6, 4, 6, null, null]",6-5-4-3,second_inversion,,80,6,2,A# D# F# C# None None,5 1 b3 b7 None None,{}
D#_m7_compact_seventh_position_seventh_5-4-3-2_1-b3-5-b7_x-6-4-3-2-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-b3-5-b7,x-6-4-3-2-x,"[null, 6, 4, 3, 2, null]",5-4-3-2,root_position,,80,6,4,None D# F# A# C# None,None 1 b3 5 b7 None,{}
D#_m7_compact_seventh_position_seventh_4-3-2-1_b3-b7-1-5_x-x-4-6-4-6,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-b7-1-5,x-x-4-6-4-6,"[null, null, 4, 6, 4, 6]",4-3-2-1,first_inversion_or_suspended_bass,,80,6,2,None None F# C# D# A#,None None b3 b7 1 5,{}
D#_m7_compact_seventh_position_seventh_6-5-4-3_5-b7-b3-1_6-4-4-8-x-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-b7-b3-1,6-4-4-8-x-x,"[6, 4, 4, 8, null, null]",6-5-4-3,second_inversion,,80,8,4,A# C# F# D# None None,5 b7 b3 1 None None,{}
D#_m7_compact_seventh_position_seventh_5-4-3-2_b7-5-1-b3_x-4-8-8-7-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-5-1-b3,x-4-8-8-7-x,"[null, 4, 8, 8, 7, null]",5-4-3-2,seventh_in_bass,,80,8,4,None C# A# D# F# None,None b7 5 1 b3 None,{}
D#_m7_compact_seventh_position_seventh_5-4-3-2_1-5-b7-b3_x-6-8-6-7-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-5-b7-b3,x-6-8-6-7-x,"[null, 6, 8, 6, 7, null]",5-4-3-2,root_position,,80,8,2,None D# A# C# F# None,None 1 5 b7 b3 None,{}
D#_m7_compact_seventh_position_seventh_6-5-4-3_b7-b3-5-1_9-9-8-8-x-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b3-5-1,9-9-8-8-x-x,"[9, 9, 8, 8, null, null]",6-5-4-3,seventh_in_bass,,80,9,1,C# F# A# D# None None,b7 b3 5 1 None None,{}
D#_m7_compact_seventh_position_seventh_4-3-2-1_5-1-b3-b7_x-x-8-8-7-9,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-1-b3-b7,x-x-8-8-7-9,"[null, null, 8, 8, 7, 9]",4-3-2-1,second_inversion,,80,9,2,None None A# D# F# C#,None None 5 1 b3 b7,{}
D#_m7_compact_seventh_position_seventh_5-4-3-2_b3-b7-1-5_x-9-11-8-11-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-b7-1-5,x-9-11-8-11-x,"[null, 9, 11, 8, 11, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,11,3,None F# C# D# A# None,None b3 b7 1 5 None,{}
D#_m7_compact_seventh_position_seventh_4-3-2-1_b7-b3-5-1_x-x-11-11-11-11,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-b3-5-1,x-x-11-11-11-11,"[null, null, 11, 11, 11, 11]",4-3-2-1,seventh_in_bass,,80,11,0,None None C# F# A# D#,None None b7 b3 5 1,{}
D#_m7_compact_seventh_position_seventh_6-5-4-3_1-5-b7-b3_11-13-11-11-x-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-5-b7-b3,11-13-11-11-x-x,"[11, 13, 11, 11, null, null]",6-5-4-3,root_position,,80,13,2,D# A# C# F# None None,1 5 b7 b3 None None,{}
D#_m7_compact_seventh_position_seventh_6-5-4-3_b7-5-1-b3_9-13-13-11-x-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-5-1-b3,9-13-13-11-x-x,"[9, 13, 13, 11, null, null]",6-5-4-3,seventh_in_bass,,80,13,4,C# A# D# F# None None,b7 5 1 b3 None None,{}
D#_m7_compact_seventh_position_seventh_4-3-2-1_1-b3-5-b7_x-x-13-11-11-9,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b3-5-b7,x-x-13-11-11-9,"[null, null, 13, 11, 11, 9]",4-3-2-1,root_position,,80,13,4,None None D# F# A# C#,None None 1 b3 5 b7,{}
D#_m7_compact_seventh_position_seventh_5-4-3-2_5-1-b3-b7_x-13-13-11-14-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_5-1-b3-b7,x-13-13-11-14-x,"[null, 13, 13, 11, 14, null]",5-4-3-2,second_inversion,,80,14,3,None A# D# F# C# None,None 5 1 b3 b7 None,{}
D#_m7_compact_seventh_position_seventh_4-3-2-1_1-5-b7-b3_x-x-13-15-14-14,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-5-b7-b3,x-x-13-15-14-14,"[null, null, 13, 15, 14, 14]",4-3-2-1,root_position,,80,15,2,None None D# A# C# F#,None None 1 5 b7 b3,{}
D#_m7_compact_seventh_position_seventh_6-5-4-3_b3-b7-1-5_14-16-13-15-x-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b3-b7-1-5,14-16-13-15-x-x,"[14, 16, 13, 15, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,16,3,F# C# D# A# None None,b3 b7 1 5 None None,{}
D#_m7_compact_seventh_position_seventh_5-4-3-2_b7-b3-5-1_x-16-16-15-16-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b3-5-1,x-16-16-15-16-x,"[null, 16, 16, 15, 16, null]",5-4-3-2,seventh_in_bass,,80,16,1,None C# F# A# D# None,None b7 b3 5 1 None,{}
D#_m7_compact_seventh_position_seventh_6-5-4-3_5-1-b3-b7_18-18-16-18-x-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-1-b3-b7,18-18-16-18-x-x,"[18, 18, 16, 18, null, null]",6-5-4-3,second_inversion,,80,18,2,A# D# F# C# None None,5 1 b3 b7 None None,{}
D#_m7_compact_seventh_position_seventh_5-4-3-2_1-b3-5-b7_x-18-16-15-14-x,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-b3-5-b7,x-18-16-15-14-x,"[null, 18, 16, 15, 14, null]",5-4-3-2,root_position,,80,18,4,None D# F# A# C# None,None 1 b3 5 b7 None,{}
D#_m7_compact_seventh_position_seventh_4-3-2-1_b3-b7-1-5_x-x-16-18-16-18,D#,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-b7-1-5,x-x-16-18-16-18,"[null, null, 16, 18, 16, 18]",4-3-2-1,first_inversion_or_suspended_bass,,80,18,2,None None F# C# D# A#,None None b3 b7 1 5,{}
D#_maj7_caged_seventh_A_shape_maj7_x-6-8-7-8-6,D#,maj7,maj7,1 3 5 7,intermediate_core,caged_seventh,A_shape_maj7,x-6-8-7-8-6,"[null, 6, 8, 7, 8, 6]",,root_position,,35,8,2,None D# A# D G A#,None 1 5 7 3 5,{}
D#_maj7_caged_seventh_G_shape_maj7_11-x-12-12-11-x,D#,maj7,maj7,1 3 5 7,intermediate_core,caged_seventh,G_shape_maj7,11-x-12-12-11-x,"[11, null, 12, 12, 11, null]",,root_position,,35,12,1,D# None D G A# None,1 None 7 3 5 None,{}
D#_maj7_caged_seventh_E_shape_maj7_11-13-12-12-11-11,D#,maj7,maj7,1 3 5 7,intermediate_core,caged_seventh,E_shape_maj7,11-13-12-12-11-11,"[11, 13, 12, 12, 11, 11]",,root_position,,35,13,2,D# A# D G A# D#,1 5 7 3 5 1,{}
D#_maj7_compact_seventh_position_seventh_5-4-3-2_5-1-3-7_x-1-1-0-3-x,D#,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_5-1-3-7,x-1-1-0-3-x,"[null, 1, 1, 0, 3, null]",5-4-3-2,second_inversion,,80,3,2,None A# D# G D None,None 5 1 3 7 None,{}
D#_maj7_compact_seventh_position_seventh_4-3-2-1_1-5-7-3_x-x-1-3-3-3,D#,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-5-7-3,x-x-1-3-3-3,"[null, null, 1, 3, 3, 3]",4-3-2-1,root_position,,80,3,2,None None D# A# D G,None None 1 5 7 3,{}
